EmployeeID,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,ShiftSchedule,State,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
10142,0.17775021,0.35735154,0.05418336,0.059136923,-0.004090681,-0.020778885,-0.04221381,0,-0.02531431,0.01494787,0.014159492,0.0191311,0.080922335,0.022348644,-0.003554071,-0.10032849,0.16173656,0,-0.06625868,0.49322528,0.008371142,-0.001410123,-0.0367344,-0.1245533,-0.019226605,0.017838044,0.024558077,0.003500303,-0.011345341,0.017246667,-0.04669104,-0.09813239
10143,-0.13638686,0.25900418,0.016839314,-0.038255274,-0.043698378,-0.01657694,-0.04917296,0,-0.04128054,-0.017770017,-0.03939779,-0.080851205,-0.06836445,0.16413636,-0.020966629,-0.05166979,-0.1156375,0,-0.074171215,-0.19869314,0.018753517,-0.047565173,-0.018208742,-0.14116777,0.031966288,-0.019222915,-0.05151436,-0.059623457,-0.054944005,-0.01681151,-0.04420677,0.14375815
10144,-0.10317215,-0.047231592,0.013819811,-0.060048435,-0.10522088,0.009203523,-0.07879206,0,-0.08598655,0.004201701,0.007323919,-0.031717483,-0.014595103,-0.37266564,0.004453807,-0.09719852,-0.028896006,0,-0.05401017,-0.23878893,-0.016110903,-0.038646188,-0.022943662,-0.13201314,-0.042901616,-0.03190631,-0.028659593,-0.019673612,-0.03972326,-0.00412175,0.13181123,-0.06901828
10145,0.066525675,-0.04631795,0.03807195,0.09214137,0.008348508,0.009116628,0.14348216,0,-0.012114473,-0.005986602,-0.017687585,0.019767223,-0.07960911,0.07899726,0.013100302,-0.12063549,-0.037059117,0,-0.10752861,0.45967507,-0.005591377,-0.04582038,0.14571543,-0.19348086,0.059504453,0.002422378,-0.028884778,-0.001007224,-0.048766408,-0.017929474,-0.053994425,-0.03141354
10146,0.06231099,-0.06886792,-0.11479407,-0.07196131,0.07600905,-0.012277308,-0.09307595,0,-0.016474253,-0.002883486,-0.030988697,-0.008646216,0.012999507,-0.047054104,-0.09015941,-0.10060934,0.005248225,0,-0.061418056,-0.32974738,0.019656613,-0.013248826,-0.031039048,-0.15008779,0.122882605,-0.012475038,0.003017251,-0.018521594,-0.026289862,-0.002075231,-0.028997043,-0.0957095
10147,0.26640198,-0.06268048,0.031157529,0.053894903,0.22874163,0.07037418,-0.028965482,0,0.051293287,-0.014818533,0.07880233,0.3696337,0.090690516,0.085733,-0.009431365,-0.030706445,0.25715193,0,-0.09809652,0.5748174,-0.011748517,0.005049896,0.11744777,-0.15669388,-0.03367742,0.025348397,0.08975081,0.099116474,-0.004607499,-0.005009843,-0.015420672,-0.07822296
10148,0.22955792,0.33089942,-0.07052134,0.052722428,0.018940976,-0.013425422,-0.0319237,0,0.048086222,0.012536373,0.004115656,0.028395034,0.07795385,0.10115059,-0.14247243,-0.043966018,0.07927624,0,-0.1119909,0.49559924,0.024518063,0.00626041,-0.039903123,-0.10156388,0.048272774,0.063016035,-0.014218962,0.016822709,0.10981114,0.02296789,-0.028237928,0.13428923
10149,-0.048349347,-0.057266913,0.001771002,0.008798274,-0.114581354,-0.011371623,-0.05901497,0,-0.013166343,0.010578841,-0.038030777,-0.05193675,-0.054587204,0.06400573,-0.001208274,-0.04659222,-0.11096406,0,-0.09126565,-0.1969,0.007714755,-0.018110923,-0.05665723,-0.17016095,0.052190315,-0.033472475,-0.027700387,-0.08873718,-0.053418536,-0.015410076,0.15098615,-0.05598832
10150,-0.03596644,0.30232656,-0.0568618,0.01264952,0.07975452,-0.002545523,0.006212988,0,0.003365946,-0.005844762,-0.052162375,-0.030832572,-0.05165764,0.011365678,0.008458762,-0.05087183,-0.11968408,0,-0.061207645,-0.19060548,0.000938607,-0.026023896,0.10576984,-0.19095775,-0.008480825,-0.021377299,-0.011043236,-0.023934185,-0.03502123,-0.024507647,-0.024139546,-0.022969874
10151,0.024422849,-0.08590473,0.008974887,-0.07349823,-0.109142035,0.003814017,-0.08472494,0,0.07982467,-0.004931608,-0.02303584,-0.008714769,-0.055594172,-0.32370147,0.101331554,-0.06178364,-0.09841802,0,-0.15148084,-0.22064424,0.011082266,-0.007602939,0.13372427,-0.15188105,-0.021716686,-0.023516964,-0.07996065,-0.011508965,-0.02336646,0.004442134,-0.053464126,-0.002920352
10152,-0.10568056,-0.16310659,-0.056905825,-0.056015667,-0.094175175,0.010586732,-0.002828242,0,-0.056095812,-0.027360145,-0.012626891,-0.049716182,-0.038865328,-0.39178082,0.002172923,-0.09002951,-0.10480892,0,-0.04555043,-0.23789056,-0.015144392,-0.024663003,-0.021743482,0.11956369,-0.017583841,-0.024744812,-0.03895114,-0.038633782,0.02770583,0.009675971,-0.044222586,0.109372295
10153,0.05162468,-0.051659998,-0.017861688,-0.012876635,-0.020458475,-0.016394874,0.11297333,0,-0.015805194,0.002813625,-0.053473696,-0.07112271,-0.06365044,0.029808631,-0.14064173,0.058522567,-0.018522086,0,-0.10699698,-0.28660148,-0.011938957,0.034752894,0.1330045,0.17231038,-0.016339453,-0.029866984,-0.100759365,-0.10563344,-0.07850571,-0.025817204,-0.05040135,-0.05859449
10154,0.23362656,-0.079408266,-0.07813155,-0.09144485,0.12964676,-0.020043958,-0.10728149,0,-0.019476749,-0.006505132,0.020172244,0.009448534,0.053563576,0.014569232,-0.10984168,0.046700545,0.19067094,0,0.240241,-0.37925038,-0.00349249,0.06740274,-0.031226262,0.22688715,0.059547424,0.009751526,-0.005793624,-0.04917181,-0.00518298,0.022569226,-0.028027866,-0.10898554
10155,0.122336574,0.2848631,0.040815156,0.12845035,0.16162951,-0.008516525,0.13396986,0,0.084695555,0.00877096,-0.026074974,-0.039816197,-0.06396492,0.13435228,-0.1577978,-0.060990307,-0.05226815,0,-0.062276624,0.5384586,0.017872985,0.04155051,-0.025609449,0.17585409,-0.006056613,-0.014215044,0.033480775,-0.04432196,-0.041667867,-0.030728301,-0.028668856,-0.05977145
10156,0.17167431,-0.035611846,-0.053885594,0.06739669,-0.08393039,0.036418382,-0.004570661,0,0.075204685,-0.021956075,0.0736373,0.35230565,0.09130533,0.38979801,-0.027836475,0.08690094,0.31621534,0,-0.025662571,0.5730263,0.023281634,-0.007138627,-0.040287163,-0.16292521,-0.009280379,0.08748792,0.02816696,0.07422458,0.066237986,0.01925034,-0.031035522,0.17965697
10157,0.01814985,-0.07796476,-0.04786672,-0.06472089,-0.091898695,-0.020907529,-0.08814439,0,0.090704136,-0.023820369,-0.006070186,-0.050134335,0.016387895,-0.076253,-0.11800127,-0.10194129,-0.050871164,0,-0.08177039,-0.32429022,-0.013664215,-0.012224629,0.14594279,-0.13197613,0.03322177,-0.006009345,-0.09326831,-0.071579926,-0.048363056,-0.000352947,-0.047276568,-0.002048851
10158,-0.042731013,-0.047543067,-0.014975081,-0.07079421,-0.04634116,0.002978856,-0.079812296,0,-0.061508723,-4.56E-05,-0.037675712,-0.065940656,-0.024978597,-0.32544821,-0.09843145,-0.06359641,-0.10744204,0,-0.05158749,-0.23305778,-0.013963647,3.97E-05,0.09250556,0.06309864,-0.0353613,-0.027907688,-0.019340752,-0.09182271,-0.023067906,-0.03589361,-0.061166163,-0.11387441
10159,0.04006383,-0.057003744,-0.09898307,-0.014296733,0.06013671,-0.01030953,-0.019726984,0,-0.033454686,0.002607119,-0.050870974,-0.023057047,-0.07546191,-0.4328491,0.089366645,-0.12611118,-0.074182734,0,-0.06690145,0.23851262,0.00203553,-0.006179362,-0.031574044,0.18931249,-0.025773885,-0.022373658,0.002760435,0.06822432,-0.03637665,-0.022620927,-0.051000263,-0.038524445
10160,-0.16844834,0.27259782,0.026112312,-0.020126263,0.010227042,-0.027029928,0.07348243,0,-0.06289653,-0.014601314,-0.063746884,-0.07780044,-0.070804186,0.19373733,-0.013578928,-0.03291738,-0.12699032,0,-0.054839715,-0.14752448,0.01918039,-0.049536467,0.11566745,-0.15763499,0.03292774,-0.009219923,-0.011889331,-0.065786146,-0.03733854,-0.037454765,0.13729422,-0.05708655
10161,-0.16166003,-0.04177123,0.050105892,0.009148228,-0.13434511,-0.041380182,0.07236718,0,-0.0665007,-0.012418657,-0.035915513,-0.08124456,-0.04704313,0.040786523,-0.032130677,-0.04801314,-0.14869541,0,-0.06568426,-0.19164504,-0.020623788,-0.03855184,-0.038361292,-0.20205462,0.04291969,-0.040666144,-0.052016206,-0.10077957,-0.05280132,-0.037924644,0.02219089,-0.16030154
10162,-0.02784891,-0.06458654,-0.059342943,-0.060539346,-0.048887823,0.02079146,-0.013167476,0,0.19993922,0.010702426,-0.006987271,-0.025343863,-0.000859654,-0.29375032,0.012452688,-0.06789621,-0.100923516,0,-0.024955666,-0.21035035,-0.006131639,0.005411824,-0.03565136,-0.13374501,-0.016867613,-0.031883195,0.013299013,-0.05358881,0.059316307,0.012953315,-0.033032477,0.3066338
10163,-0.05702897,-0.05318323,-0.0664832,-0.07340399,0.06345231,-0.012848731,0.009729632,0,-0.016163202,0.002130798,-0.023734443,-0.036447473,-0.015956454,-0.39469346,-0.02349891,-0.044045456,-0.049754422,0,-0.03150862,-0.26746994,0.002348619,-0.0281785,-0.036641072,0.11645604,-0.04259178,-0.03293699,-0.001419619,-0.07155576,-0.032750182,-0.029426029,0.16742557,-0.06415938
10164,0.006668097,-0.05651592,-0.1198176,-7.87E-05,-0.06181161,-0.020257367,-0.062794514,0,-0.002081058,0.003281465,-0.08752437,-0.06994935,-0.08240545,-0.3772229,-0.10611257,-0.12552184,-0.14017431,0,-0.09083449,0.24263838,0.007725346,-0.030579233,-0.060307074,-0.19246641,-0.021583538,-0.014540589,-0.01641204,-0.057447508,-0.05467295,0.001674782,-0.056320555,0.085252695
10165,-0.06919687,-0.05572009,-0.003659099,-0.07502675,-0.068957366,-0.010489054,-0.07887607,0,-0.011114003,0.006074728,-0.029479437,-0.04682219,-0.002996322,-0.4293469,-0.09478685,-0.037727326,-0.10864856,0,0.13622871,-0.25101837,0.009227263,-0.001551943,-0.0408506,0.07313922,-0.026544126,-0.036138963,5.93E-05,-0.05906285,0.03758059,0.008667883,-0.057470586,0.087676756
10166,-0.008202075,-0.08409732,-0.09250328,0.01596048,-0.09966159,-0.031677846,-0.03727053,0,0.085566066,0.006340771,-0.035454955,-0.035094317,0.017625265,0.17131597,-0.023750577,-0.011427633,-0.03704278,0,-0.1548464,-0.21769461,-0.020237526,-0.008809043,-0.031833183,-0.18700564,-0.028446646,0.013388974,-0.007145081,-0.06977865,0.023963751,-0.004383052,-0.04305568,-0.005488423
10167,-0.118774526,0.24159777,0.017379904,-0.06042072,-0.04988965,-0.029141331,-0.06403944,0,-0.002181412,0.01643648,-0.029378248,-0.041343592,-0.05434644,-0.37845886,-0.000147198,-0.091531,-0.15608041,0,-0.04117632,-0.23919648,0.027744405,-0.034542613,-0.044721898,-0.14178166,0.000824628,-0.021795288,0.017049927,-0.07197611,-0.02435518,0.003073025,0.14491565,-0.009978942
10168,-0.04500806,-0.046350285,-0.005163289,-0.048318874,-0.06856152,0.015957348,0.000142115,0,-0.017053701,-0.02280901,0.007727313,0.059130643,-0.036275163,-0.3598538,0.13903299,-0.10157355,-0.103106275,0,-0.07493748,-0.22004436,0.009923289,-0.031031884,-0.033244464,-0.1589286,-0.03225025,-0.017543865,-0.08679403,0.30193737,-0.045073926,-0.04390207,0.009923525,-0.07769298
10169,-0.15260568,-0.06139085,-0.051233523,0.013782285,-0.069509305,-0.008884623,0.003770335,0,-0.09205744,-0.017702397,-0.069495864,-0.05962471,-0.067375466,-0.3693621,-0.013724311,-0.118790634,-0.118493736,0,-0.000778788,0.26542172,-0.017455827,-0.035399295,-0.02818296,0.12281097,-0.018195355,0.009385638,-0.031834993,-0.055456646,-0.025599915,0.005667644,-0.05813359,-0.07452786
10170,-0.109899476,-0.040241096,-0.06725781,-0.005666735,-0.06285979,-0.027643647,0.068973936,0,-0.045301013,0.016418364,-0.0365766,-0.060756292,-0.016843121,-0.28105715,-0.029142305,-0.08348957,-0.12536792,0,0.11862273,-0.21627888,0.01372183,-0.002378457,-0.035338268,-0.14856434,-0.011938335,-0.042196672,-0.050025936,-0.08001144,-0.027929706,-0.042516243,0.028103493,-0.13788816
10171,-0.008845327,-0.060886737,0.005563442,-0.06517416,-0.05465076,0.007186576,0.012086584,0,0.029242361,0.01170178,-0.013518278,-0.051378932,-0.02421152,-0.34096172,0.09167026,-0.067720175,-0.090089254,0,0.001944835,-0.19652636,0.014065541,0.010036491,-0.035442315,-0.13804086,-0.048256665,-0.030198552,-0.026585624,-0.023013392,-0.00459658,0.011176772,-0.049136184,-0.01008586
10172,0.12404219,-0.10132079,-0.019463438,-0.083465256,-0.067298055,-0.014434194,-0.109997466,0,-0.050378744,-0.004980907,-0.044054557,-0.0450323,0.007970931,-0.056541674,-0.025280619,0.050097175,0.06476547,0,-0.16164562,-0.3583367,0.014957909,0.053589996,-0.037031062,0.1995411,-0.054474924,-0.009415585,-0.040938232,-0.066631734,-0.035242226,-0.00070785,-0.0488159,-0.11795802
10173,0.0586815,-0.06564925,0.03338623,0.04902431,-0.07325829,-0.017043292,-0.057236947,0,-0.05629975,0.006438552,-0.0271225,-0.061524875,0.03234421,0.22346237,-0.15221633,0.2375471,0.045271408,0,-0.07067148,0.6495593,-0.00120255,-0.001334223,-0.024989948,0.18881637,-0.008211858,-0.009622415,-0.003549487,0.022797862,-0.07006495,-0.024124328,-0.064378574,-0.09100418
10174,-0.1436833,0.17718868,-0.12642325,-0.010497338,-0.12537901,-0.019710915,-0.054431684,0,-0.028892938,0.01674952,-0.05790503,-0.07209094,-0.0677989,-0.30481493,-0.018265787,-0.09737536,-0.12966686,0,-0.06880416,0.21497841,-0.015244627,-0.005243204,-0.04744796,-0.15713556,-0.000564696,-0.051465455,-0.04844637,-0.07265934,-0.03496865,-0.052930348,-0.055977978,-0.031492073
10175,0.2059492,0.34610212,0.07541526,-0.04922481,0.10427879,0.028871376,-0.039593652,0,0.14054374,-0.01732928,0.06652834,0.16129412,0.07277501,0.2809093,0.08013269,0.11853218,0.114411265,0,-0.021999495,-0.2216066,-0.002030402,-0.01375532,-0.016994495,0.18478693,0.03223976,0.054158915,0.000660881,0.31645095,0.05038488,0.023720518,-0.005640549,0.027918195
10176,-0.15298915,-0.05508949,0.013688539,0.010354621,-0.1438262,-0.006918113,0.0551865,0,-0.042297598,0.012593849,-0.008542017,-0.09913699,-0.013980684,0.018778766,0.06431265,-0.045766115,-0.08731631,0,-0.09081103,-0.20684493,-0.024342718,-0.031918768,-0.042640064,-0.2059766,0.002108983,-0.03251859,-0.06603381,-0.07730803,-0.046758342,-0.01173552,-0.057485722,-0.061415978
10177,-0.04844357,-0.031366013,0.063812405,-0.015003126,-0.09374011,0.006380885,-0.003198051,0,-0.06667154,0.012315394,-0.05429213,-0.07834524,-0.036183618,-0.37511262,-0.021565651,-0.085703865,-0.046598878,0,-0.05639166,0.25629482,-0.008680767,-0.008470007,-0.015529148,0.119024694,-0.000323273,-0.04637848,-0.025854543,-0.016944071,-0.033483285,-0.003045533,-0.07096893,-0.03813313
10178,-0.09965422,-0.0810201,0.008075127,-0.06120363,-0.046179246,-0.024167515,-0.09208322,0,0.01262061,0.001107044,-0.042200144,-0.068774834,0.013282653,-0.115218826,-0.10811739,-0.091383904,0.012237423,0,-0.03696821,-0.31107622,-0.025053406,-0.023238765,-0.020870106,-0.13694286,-0.02638013,-0.01593439,-0.031685166,-0.019651383,-0.014515266,0.009572499,-0.052928574,0.009714276
10179,-0.06520357,-0.03037696,0.011835839,0.020669635,-0.13831995,-0.04247856,0.07687497,0,-0.021738304,-0.010931695,-0.041482624,-0.084033795,0.008775937,0.060572285,-0.11688247,-0.0398978,-0.001560234,0,-0.08532478,-0.17872967,-0.017847212,-0.03131233,-0.04186474,-0.1513568,0.05980201,-0.039004736,-0.04673791,-0.09669175,-0.0429771,-0.044676874,0.042758692,-0.030981498
10180,-0.03558046,-0.16165613,0.004979623,0.01449584,0.058579735,0.006794607,-0.032050837,0,0.22880574,0.013357934,0.010269593,-0.019229554,0.055642866,0.23261003,-0.0923933,0.033313252,-0.078457326,0,-0.007313663,-0.14552201,-0.015836945,-0.019030126,-0.042608894,-0.18104127,-0.019196507,-0.012064241,0.010365993,-0.035294592,-0.013414433,-0.036468312,-0.017638309,0.3210782
10181,-0.13893536,-0.061872862,0.049076773,0.027761415,-0.095368475,-0.020468796,-0.042693227,0,-0.10026306,0.003237429,-0.052610088,-0.08213584,0.017659742,0.07592725,-0.00851969,-0.059063192,-0.009085591,0,-0.16180968,0.44992986,-0.016510379,-0.020462781,-0.027978104,0.1374872,-0.05569256,-0.007269599,-0.05107648,-0.054686487,-0.01565745,0.007551131,-0.040377792,-0.07889184
10182,-0.049533345,-0.15357046,-0.011300588,-0.057753503,-0.107671745,0.020613836,-0.07402883,0,-0.06880386,-0.000704373,-0.056079946,-0.056541912,-0.054836094,-0.30936667,-0.022218527,-0.07014221,-0.09261621,0,-0.070366986,-0.20800908,-0.015564605,-0.019247042,0.10504611,-0.1387606,-0.03775254,-0.034156628,-0.04148063,-0.034019116,-0.038533434,-0.046286844,-0.049668435,-0.11665793
10183,-0.1239882,-0.042153247,-0.09791647,-0.000512335,-0.11079341,-0.024280889,-0.07834191,0,-0.06445321,-0.017793879,-0.050214365,-0.056145664,-0.02857333,-0.31301936,-0.020092865,-0.081962876,-0.1051343,0,-0.16000852,-0.21793763,-0.018460086,-0.012275631,-0.04180575,0.08797759,-0.033575512,-0.046592172,-0.031490363,-0.08373772,-0.03304082,-0.04380553,-0.057237152,-0.07713265
10184,-0.057844076,-0.051112,0.022525875,0.013484152,0.0840514,-0.026041862,0.07187781,0,-0.012067433,-0.009495926,-0.03038477,-0.048330024,-0.047726028,0.004090773,-0.021296993,-0.04832513,-0.09168927,0,-0.06393653,-0.23027109,-0.008095683,-0.009329892,-0.029849771,-0.13818444,0.038750768,-0.012250226,-0.010230842,-0.0684468,-0.018116914,-0.016968286,-0.024760736,-0.03998426
10185,-0.101690814,-0.05914005,0.010982842,0.01103692,-0.06872202,-0.026532844,-0.06147622,0,-0.09781383,0.011088098,-0.031950775,-0.064127356,-0.04550597,0.00299316,0.007239646,-0.068843275,-0.06415603,0,-0.0650246,-0.19470808,0.01245557,-0.022009203,-0.042983428,-0.17126615,-0.0262234,-0.039956715,-0.05965094,-0.08892956,-0.02465899,0.005386719,-0.044950824,-0.1023064
10186,-0.14393486,-0.050081015,0.05571593,0.014641936,-0.028923154,-0.03354888,-0.06678914,0,-0.004027028,-0.02678036,-0.026048418,-0.07452867,-0.047796573,0.05087082,-0.09348261,-0.04703626,-0.15767732,0,-0.07175642,-0.18855287,0.015326997,-0.0354078,-0.041943423,-0.17869213,0.040927727,-0.025795147,-0.018134408,-0.09443533,-0.020512054,-0.008846555,-0.037868414,-0.08706556
10187,-0.081126474,-0.08162996,0.056619503,-0.05549846,0.109855965,-0.016066851,0.004397667,0,-0.07114268,-0.002317525,-0.000827585,-0.032329544,0.011958458,-0.021822061,0.11413578,0.061992623,-0.094860576,0,-0.13066818,-0.32869625,-0.02741764,-0.031405598,0.119828746,0.13407902,-0.035805445,-0.006279054,-0.02778479,-0.033948556,-0.023424486,0.009234747,-0.029872699,-0.08369154
10188,0.06899865,-0.058028884,-0.061661076,-0.03294326,-0.0652269,-0.029198827,0.13377851,0,0.045806948,-0.003414077,-0.06363032,0.01763796,-0.057342686,0.16676508,-0.11396795,-0.028044028,-0.122451946,0,-0.17113984,-0.17828724,0.017685076,-0.024089204,0.1157856,-0.17625464,0.03468918,-0.024238573,-0.056719325,-0.10751214,-0.05020123,-0.007131737,0.12038736,-0.025636185
10189,0.07695298,-0.059743587,0.030040335,-0.059701614,0.15965956,0.031025672,-0.05008329,0,-0.053295515,-0.000722098,0.06556773,0.3689174,0.076214604,0.23448881,0.045704286,0.10812486,-0.080994725,0,-0.09949302,-0.23521519,-0.002644524,-0.023653321,-0.00573125,0.14016502,0.060718562,0.034738794,0.048409827,0.007535857,-0.017623002,-0.003919981,0.051476926,-0.117499
10190,-0.08708441,-0.054459356,-0.041610487,-0.001621063,-0.097476736,0.003872947,-0.051909804,0,-0.03470177,-0.026286354,0.024079055,-0.021725228,0.061600577,0.020642094,0.08574332,0.022548636,-0.058130793,0,0.19174148,-0.23124021,0.004673029,-0.025916642,-0.022557527,0.15396436,-0.025059856,0.0215996,-0.027847962,-0.010828554,-0.04111612,-0.011795077,0.02014873,-0.029389868
10191,0.10820687,-0.17084554,-0.004798952,-0.040209457,-0.06666356,0.021825522,-0.044851746,0,-0.032870147,-0.014614831,-0.000248717,0.25572178,-0.036122378,0.13675533,-0.044369344,-0.03422914,-0.06450062,0,-0.14701863,-0.1658023,0.043638825,-0.011912466,0.10866037,-0.1028306,0.005553445,-0.019900111,-0.0232428,-0.024442675,-0.055953186,-0.029087385,0.14223756,-0.06774578
10192,-0.11054175,-0.04407407,-0.030507103,0.10073367,-0.05676059,-0.02918733,0.09750425,0,-0.098539285,-0.013744338,-0.061661806,-0.0990016,-0.045247436,0.13950676,-0.13027812,-0.061140146,-0.058794178,0,-0.07722619,0.37807235,-0.013943836,-0.035200965,-0.048302647,-0.20425326,0.06358887,-0.030978192,-0.03924852,-0.08213282,-0.029403824,0.000660092,-0.052201506,-0.103736006
10193,-0.006779196,-0.038234543,0.117111914,0.11476542,0.09411386,0.041162778,0.12241595,0,0.033983204,0.016881831,0.000667134,0.004709284,-0.028132057,0.10068621,0.108179025,-0.12599978,-0.08844543,0,0.011351677,0.44334242,-0.004057109,-0.013569904,-0.032744884,-0.19334467,-0.002200153,-0.02489734,0.009882924,-0.019299973,0.012084322,0.011026539,-0.001022099,0.14335243
10194,-0.07719044,-0.04443681,-0.09662221,0.00205135,0.12343258,-0.011340289,-0.062514774,0,-0.010944906,0.001259179,-0.04763676,-0.060113896,-0.044843737,-0.43667352,-0.012951555,-0.12061483,-0.08227863,0,-0.009521278,0.2598575,-0.006587787,-0.033795457,-0.01834491,0.1347211,-0.028155314,-0.018693503,0.007449651,-0.031466253,-0.04940504,-0.01903021,-0.04680483,0.15954927
10195,0.05610592,0.3033969,-0.020253384,0.1622566,-0.13867582,-0.017310912,0.009312701,0,-0.0838876,-0.000755987,-0.012982743,-0.036608886,0.07024104,0.3753647,0.011600222,0.20082813,0.19039439,0,-0.02821231,0.7152765,0.010877595,0.048276864,0.11903334,0.20798843,-0.08072286,0.026484886,0.002448431,-0.008647149,-0.025694452,0.012493377,-0.06098564,-0.0993548
10196,-0.07598468,0.2956104,0.011938123,-0.044931963,0.102408245,-0.03965824,0.003999433,0,-0.06589918,0.015649818,-0.0344093,-0.1018747,-0.04197442,0.13522348,-0.14320852,-0.027646366,0.021184325,0,-0.02497658,-0.20978768,-0.003881663,-0.0332665,-0.03264862,-0.16317785,-0.043638606,-0.025087303,0.007841509,-0.08204734,-0.012947781,0.013600979,-0.021006131,-0.09728153
10197,-0.14113739,0.30707756,-0.03434549,-0.053427502,-0.094411,-0.021979619,-0.05076833,0,-0.031230621,0.008836502,0.020514192,-0.06336226,0.044588,0.1773255,-0.015237868,-0.024549141,0.09221109,0,-0.010850501,-0.24080853,-0.025905464,-0.044649396,-0.037898697,-0.17935649,0.040186655,-0.004646238,-0.04179411,-0.074235536,-0.012848419,0.020181177,-0.024705633,0.16062818
10198,0.068725154,-0.047677588,0.0452356,-0.05967076,-0.05790657,0.0524489,-0.017319696,0,-0.030178169,-0.025220776,-0.007023379,0.28673342,0.00559989,-0.26623452,0.03350463,-0.080472015,-0.08055395,0,0.024107758,-0.22347051,0.006751878,-0.000644886,-0.028140312,-0.11264176,-0.012425509,-0.035108622,-0.018609602,-0.029983617,-0.007261402,-0.03129139,0.15895447,-0.07742713
10199,-0.07735771,-0.031093128,0.020826777,0.020613069,-0.11986665,-0.019375198,0.070484385,0,-0.036627684,-0.004374245,-0.044226065,-0.08031976,-0.053424027,0.04128794,-0.07751764,-0.050527025,-0.112604335,0,-0.05849671,-0.19197273,-0.007983629,-0.012160127,0.094289705,-0.16556774,0.04095337,-0.03416082,-0.02266316,-0.08475035,-0.023328116,-0.009696008,0.14838302,-0.04840924
10200,-0.14180087,-0.037754286,0.023276275,0.003294557,-0.08825531,-0.028302822,0.050762434,0,-0.038880102,0.012683305,-0.025834419,-0.043384474,-0.02122826,0.007823125,-0.018015744,-0.042654976,-0.13116452,0,0.19171098,-0.22865617,0.008169833,-0.018063955,-0.02929116,0.105314635,0.011873236,-0.034900192,0.014033302,-0.08943927,-0.04446304,-0.025215166,0.16792901,-0.11973589
10201,-0.1607819,0.28528905,0.040147982,-0.038502205,-0.07539784,-0.031051118,-0.04234697,0,-0.06509854,-0.002657382,-0.029876528,-0.075249754,0.006810313,0.13888419,-0.013898723,-0.027433757,-0.11173511,0,-0.06442673,-0.2127736,0.005162671,-0.047260746,0.09668636,-0.1784866,-0.012057271,-0.01787675,-0.051440768,-0.10321367,-0.060609054,-0.003965563,-0.046799242,-0.06395635
10202,0.18030985,0.3841134,0.05661181,0.07197783,0.17687856,0.005113471,-0.011222906,0,0.067388534,-0.002807554,0.003609291,-0.011624263,0.035331972,0.26176795,0.033555735,0.0733778,0.13846561,0,-0.13846682,0.59556174,0.018225033,0.02559073,-0.035809826,-0.13038768,0.020595191,0.004528469,0.031203564,0.009694406,-0.017757997,-0.023072822,-0.032033626,0.1986038
10203,-0.05734929,-0.03371488,0.021882154,-0.017883342,-0.03961774,0.040029466,-0.017319968,0,-0.04301542,-0.023397118,0.022878353,0.08243942,0.031950414,-0.4309561,0.13466431,-0.09014275,-0.013590142,0,0.16828485,0.22021387,-0.005455909,-0.013641649,-0.025286447,0.16850567,-0.017464828,-0.047384735,0.078445874,0.0814054,-0.029475441,-0.031262003,0.047507316,-0.08383504
10204,0.03847682,-0.04433456,0.07071898,-0.040325183,0.12287853,0.008251841,0.088627204,0,-0.053780712,0.019616157,-0.019963954,-0.010459923,-0.018462896,-0.32101557,-0.07242752,-0.10032305,-0.09623199,0,0.00210386,-0.24830522,0.012904418,-0.021203123,-0.024842389,-0.13058221,-0.010947481,0.00017073,-0.010050458,-0.03725777,-0.0251173,0.007438544,-0.046029396,-0.10778397
10205,-0.1441365,0.2337047,0.030681087,0.013105174,-0.06439617,-0.01084991,0.03617309,0,-0.032355852,-0.027648969,-0.0431627,-0.09459559,-0.07021067,0.051567778,0.07074262,-0.05148514,-0.12179287,0,-0.056163307,-0.18802519,-0.02150823,-0.037529703,-0.030211134,-0.15856208,0.047257975,-0.038813565,-0.039128944,-0.0146889,-0.037917897,-0.011680274,0.13156615,-0.10565005
10206,0.3394625,-0.030417548,0.04561718,0.07548685,0.20897122,0.052428063,0.14234008,0,0.11425206,0.015826823,0.09025932,0.3444021,0.108706914,0.47522163,-0.027367648,0.20032217,0.32263473,0,0.014633318,0.68744314,-0.00749116,0.06695618,-0.01077071,0.25128922,0.107478514,0.11434344,0.058375854,0.29921064,0.12252112,0.024834061,-0.009031213,0.19887707
10207,-0.1157188,-0.049604513,-0.07060363,-0.06468168,-0.048825286,-0.013127266,0.02120126,0,-0.0331961,-0.022844147,0.00419721,-0.0630187,-0.027416676,-0.3158348,-0.02957356,-0.06535467,-0.101776764,0,0.17302903,-0.18952714,-0.014691811,-0.02311843,-0.024027536,-0.089495555,-0.02883064,-0.029945647,0.06002536,-0.041079655,-0.03488295,-0.03397109,0.1805766,-0.032057177
